work_order,lot,work_center,mo_id,real_duration,status,qc_fail,product_type,date_finished,week,year,month,prod_name,prod_number
GA Motor Build,1001382-005-0000000611,[WC-MOT020] Motor Assembly Station,MO/04196,0.57,done,,,2021-10-29 07:13:59.968052,43.0,2021.0,October  ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
[HWT-0001] Motor Testing,1001382-005-0000000611,[WC-MOT030] Motor Tests,MO/04196,7.52,done,,,2021-10-29 07:21:36.953035,43.0,2021.0,October  ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
[SAT-0003] Motor Noise Testing,1001382-005-0000000611,[WC-SH130] Acoustic Test Rig,MO/04196,0.57,done,,Sensor Head,2021-10-29 07:22:15.576945,43.0,2021.0,October  ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
[SCL-0001] Motor Code Load,1001382-005-0000000611,[WC-MOT010] Motor Code Load,MO/04196,0.27,done,,,2021-10-29 07:13:20.548123,43.0,2021.0,October  ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
[CDT-0007] Sled Directivity Test - G6 Sled Txcvr R213,1007041-001-0000000061,[WC-SH020] Directivity Test Rig Core or Transceiver,MO/04199,1.33,done,,Sensor Head,2021-10-25 03:32:35.800570,43.0,2021.0,October  ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
Coaxial Sled Assembly - G6 Sled Txcvr R213,1007041-001-0000000061,[WC-SH010]  Coaxial Core Assembly Station,MO/04199,8.05,done,,Sensor Head,2021-10-25 03:31:08.700378,43.0,2021.0,October  ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
[TDT-0008] Transceiver Directivity Test  - G6 Sled Txcvr R213,1007041-001-0000000061,[WC-SH020] Directivity Test Rig Core or Transceiver,MO/04199,7.23,done,,Sensor Head,2021-10-25 04:51:43.459553,43.0,2021.0,October  ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
Transceiver Assembly - G6 Sled Txcvr R213,1007041-001-0000000061,[WC-SH040]  Coaxial Transceiver Assembly Station,MO/04199,1.44,done,,Sensor Head,2021-10-25 03:34:07.222982,43.0,2021.0,October  ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
[TZA-0003] Transceiver Calibration - G6 Sled Txcvr R213,1007041-001-0000000061,[WC-SH050] Transceiver Calibration Rig,MO/04199,46.25,done,,Sensor Head,2021-10-25 04:20:31.395897,43.0,2021.0,October  ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
GA Motor Build,1001382-005-0000000612,[WC-MOT020] Motor Assembly Station,MO/04202,0.77,done,,,2021-11-08 00:54:09.208522,45.0,2021.0,November ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
[HWT-0001] Motor Testing,1001382-005-0000000612,[WC-MOT030] Motor Tests,MO/04202,0.43,done,,,2021-11-08 00:54:42.572445,45.0,2021.0,November ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
[SAT-0003] Motor Noise Testing,1001382-005-0000000612,[WC-SH130] Acoustic Test Rig,MO/04202,2.33,done,,Sensor Head,2021-11-08 00:57:08.279221,45.0,2021.0,November ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
[SCL-0001] Motor Code Load,1001382-005-0000000612,[WC-MOT010] Motor Code Load,MO/04202,0.21,done,,,2021-11-07 22:51:09.943509,44.0,2021.0,November ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
GA Motor Build,1001382-005-0000000613,[WC-MOT020] Motor Assembly Station,MO/04203,0.85,done,,,2021-11-08 23:31:17.046743,45.0,2021.0,November ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
[HWT-0001] Motor Testing,1001382-005-0000000613,[WC-MOT030] Motor Tests,MO/04203,1.29,done,,,2021-11-08 23:32:42.488582,45.0,2021.0,November ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
[SAT-0003] Motor Noise Testing,1001382-005-0000000613,[WC-SH130] Acoustic Test Rig,MO/04203,0.76,done,,Sensor Head,2021-11-08 23:33:33.989984,45.0,2021.0,November ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
[SCL-0001] Motor Code Load,1001382-005-0000000613,[WC-MOT010] Motor Code Load,MO/04203,4.8,done,,,2021-11-08 02:04:11.131234,45.0,2021.0,November ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
GA Motor Build,1001382-005-0000000614,[WC-MOT020] Motor Assembly Station,MO/04204,0.6,done,,,2021-11-09 05:48:21.938870,45.0,2021.0,November ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
GA Motor Build,1001382-005-0000000614,[WC-MOT020] Motor Assembly Station,MO/04312,0.63,done,,,2022-02-02 03:55:57.438339,5.0,2022.0,February ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
[HWT-0001] Motor Testing,1001382-005-0000000614,[WC-MOT030] Motor Tests,MO/04204,1.13,done,,,2021-11-09 05:49:36.969553,45.0,2021.0,November ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
[HWT-0001] Motor Testing,1001382-005-0000000614,[WC-MOT030] Motor Tests,MO/04312,0.26,done,,,2022-02-02 03:56:18.739604,5.0,2022.0,February ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
[SAT-0003] Motor Noise Testing,1001382-005-0000000614,[WC-SH130] Acoustic Test Rig,MO/04204,1.61,done,,Sensor Head,2021-11-09 05:51:18.965846,45.0,2021.0,November ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
[SAT-0003] Motor Noise Testing,1001382-005-0000000614,[WC-SH130] Acoustic Test Rig,MO/04312,0.93,done,,Sensor Head,2022-02-02 03:57:21.704868,5.0,2022.0,February ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
[SCL-0001] Motor Code Load,1001382-005-0000000614,[WC-MOT010] Motor Code Load,MO/04312,0.3,done,,,2022-02-02 03:55:12.260677,5.0,2022.0,February ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
[SCL-0001] Motor Code Load,1001382-005-0000000614,[WC-MOT010] Motor Code Load,MO/04204,0.21,done,,,2021-11-09 00:56:05.316993,45.0,2021.0,November ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
GA Motor Build,1001382-005-0000000615,[WC-MOT020] Motor Assembly Station,MO/04205,0.91,done,,,2021-11-10 00:01:02.368719,45.0,2021.0,November ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
[HWT-0001] Motor Testing,1001382-005-0000000615,[WC-MOT030] Motor Tests,MO/04205,0.36,done,,,2021-11-10 00:01:29.066998,45.0,2021.0,November ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
[SAT-0003] Motor Noise Testing,1001382-005-0000000615,[WC-SH130] Acoustic Test Rig,MO/04205,0.64,done,,Sensor Head,2021-11-10 00:02:15.165705,45.0,2021.0,November ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
[SCL-0001] Motor Code Load,1001382-005-0000000615,[WC-MOT010] Motor Code Load,MO/04205,0.2,done,,,2021-11-10 00:00:02.202666,45.0,2021.0,November ,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,1001382-005
Development Code Load - 1CH LIDAR - G6,1006114-001-0000002501,[WC-L050] LIDAR Performance Measurement Rig,MO/04206,0.16,done,,Systems,2021-11-18 22:50:14.284372,46.0,2021.0,November ,BARAJA:LIDAR1:INT:1CH:GOKU6,1006114-001
Distance Accuracy - 1CH LIDAR - G6,1006114-001-0000002501,[WC-L050] LIDAR Performance Measurement Rig,MO/04206,0.82,done,,Systems,2021-11-22 03:36:20.665797,47.0,2021.0,November ,BARAJA:LIDAR1:INT:1CH:GOKU6,1006114-001
[ESR-0009] - Eye Safety -1CH LIDAR - G6,1006114-001-0000002501,[WC-L020] LIDAR Optical Power Measurement Rig,MO/04206,0.48,done,,Systems,2021-11-21 21:38:49.998568,46.0,2021.0,November ,BARAJA:LIDAR1:INT:1CH:GOKU6,1006114-001
[FBT-0003] Fibre Break Test,1006114-001-0000002501,[WC-L120] LIDAR Fibre Break Rig,MO/04206,0.04,done,,Systems,2021-11-18 22:50:20.666624,46.0,2021.0,November ,BARAJA:LIDAR1:INT:1CH:GOKU6,1006114-001
Final Quality Check,1006114-001-0000002501,[WC-L090] LIDAR System Release Rig,MO/04206,0.13,done,,Systems,2022-05-26 06:14:50.614808,21.0,2022.0,May      ,BARAJA:LIDAR1:INT:1CH:GOKU6,1006114-001
FOV Test - 1CH LIDAR - G6,1006114-001-0000002501,[WC-L050] LIDAR Performance Measurement Rig,MO/04206,28.52,done,,Systems,2021-11-22 04:06:27.327000,47.0,2021.0,November ,BARAJA:LIDAR1:INT:1CH:GOKU6,1006114-001
Free Space Horns Test - 1CH LIDAR - G6,1006114-001-0000002501,[WC-L050] LIDAR Performance Measurement Rig,MO/04206,3.94,done,,Systems,2021-11-22 04:11:09.728245,47.0,2021.0,November ,BARAJA:LIDAR1:INT:1CH:GOKU6,1006114-001
Intensity Calibration Check - 1CH LIDAR - G6,1006114-001-0000002501,[WC-L050] LIDAR Performance Measurement Rig,MO/04206,1.3,done,,Systems,2021-11-22 03:37:45.490059,47.0,2021.0,November ,BARAJA:LIDAR1:INT:1CH:GOKU6,1006114-001
[LDA-0001] LIDAR Assembly - 1CH Equus - G6,1006114-001-0000002501,[WC-L010] LIDAR Assembly Station,MO/04206,0.39,done,,Systems,2021-11-18 22:49:59.525937,46.0,2021.0,November ,BARAJA:LIDAR1:INT:1CH:GOKU6,1006114-001
[LFT-0001] POD Range Test - 1CH LIDAR - G6,1006114-001-0000002501,[WC-L050] LIDAR Performance Measurement Rig,MO/04206,2.28,done,,Systems,2021-11-22 03:35:22.411437,47.0,2021.0,November ,BARAJA:LIDAR1:INT:1CH:GOKU6,1006114-001
[LZC-0003] Calibration - 1CH LIDAR - G6,1006114-001-0000002501,[WC-L040] LIDAR System Calibration Rig,MO/04206,5.31,done,,Systems,2021-11-18 22:58:52.489850,46.0,2021.0,November ,BARAJA:LIDAR1:INT:1CH:GOKU6,1006114-001
Report Generation - 1CH LIDAR - G6,1006114-001-0000002501,[WC-L050] LIDAR Performance Measurement Rig,MO/04206,1.6,done,,Systems,2021-11-22 04:12:55.216449,47.0,2021.0,November ,BARAJA:LIDAR1:INT:1CH:GOKU6,1006114-001
[SPT-0003] LiDAR Shipping Rig - 1CH - LIDAR G6,1006114-001-0000002501,[WC-L090] LIDAR System Release Rig,MO/04206,0.18,done,,Systems,2022-05-26 06:14:38.434660,21.0,2022.0,May      ,BARAJA:LIDAR1:INT:1CH:GOKU6,1006114-001
Zero Order Eye-Safety Test - 1CH LIDAR - G6,1006114-001-0000002501,[WC-L020] LIDAR Optical Power Measurement Rig,MO/04206,0.32,done,,Systems,2021-11-21 21:39:14.601393,46.0,2021.0,November ,BARAJA:LIDAR1:INT:1CH:GOKU6,1006114-001
[CDT-0007] Sled Directivity Test - G6 Sled Txcvr R213,1007041-001-0000000062,[WC-SH020] Directivity Test Rig Core or Transceiver,MO/04207,16.02,done,,Sensor Head,2021-11-16 03:38:36.827035,46.0,2021.0,November ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
Coaxial Sled Assembly - G6 Sled Txcvr R213,1007041-001-0000000062,[WC-SH010]  Coaxial Core Assembly Station,MO/04207,0.85,done,,Sensor Head,2021-11-16 03:22:30.576126,46.0,2021.0,November ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
[TDT-0008] Transceiver Directivity Test  - G6 Sled Txcvr R213,1007041-001-0000000062,[WC-SH020] Directivity Test Rig Core or Transceiver,MO/04207,21.36,done,,Sensor Head,2021-11-16 05:27:40.710630,46.0,2021.0,November ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
Transceiver Assembly - G6 Sled Txcvr R213,1007041-001-0000000062,[WC-SH040]  Coaxial Transceiver Assembly Station,MO/04207,18.16,done,,Sensor Head,2021-11-16 03:56:50.587428,46.0,2021.0,November ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
[TZA-0003] Transceiver Calibration - G6 Sled Txcvr R213,1007041-001-0000000062,[WC-SH050] Transceiver Calibration Rig,MO/04207,30.689999999999998,done,,Sensor Head,2021-11-16 04:38:04.583216,46.0,2021.0,November ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
[CDT-0007] Sled Directivity Test - G6 Sled Txcvr R213,1007041-001-0000000063,[WC-SH020] Directivity Test Rig Core or Transceiver,MO/04208,19.28,done,,Sensor Head,2021-11-17 00:48:19.467988,46.0,2021.0,November ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
Coaxial Sled Assembly - G6 Sled Txcvr R213,1007041-001-0000000063,[WC-SH010]  Coaxial Core Assembly Station,MO/04208,21.55,done,,Sensor Head,2021-11-16 21:54:31.043193,46.0,2021.0,November ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
[TDT-0008] Transceiver Directivity Test  - G6 Sled Txcvr R213,1007041-001-0000000063,[WC-SH020] Directivity Test Rig Core or Transceiver,MO/04208,37.41,done,,Sensor Head,2021-11-18 03:01:57.633189,46.0,2021.0,November ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
Transceiver Assembly - G6 Sled Txcvr R213,1007041-001-0000000063,[WC-SH040]  Coaxial Transceiver Assembly Station,MO/04208,0.66,done,,Sensor Head,2021-11-18 01:57:41.664867,46.0,2021.0,November ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
[TZA-0003] Transceiver Calibration - G6 Sled Txcvr R213,1007041-001-0000000063,[WC-SH050] Transceiver Calibration Rig,MO/04208,26.65,done,,Sensor Head,2021-11-18 02:24:25.512680,46.0,2021.0,November ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
[CDT-0007] Sled Directivity Test - G6 Sled Txcvr R213,1007041-001-0000000064,[WC-SH020] Directivity Test Rig Core or Transceiver,MO/04209,28.01,done,,Sensor Head,2021-11-22 05:12:56.703711,47.0,2021.0,November ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
Coaxial Sled Assembly - G6 Sled Txcvr R213,1007041-001-0000000064,[WC-SH010]  Coaxial Core Assembly Station,MO/04209,2.25,done,,Sensor Head,2021-11-19 03:08:10.255731,46.0,2021.0,November ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
[TDT-0008] Transceiver Directivity Test  - G6 Sled Txcvr R213,1007041-001-0000000064,[WC-SH020] Directivity Test Rig Core or Transceiver,MO/04209,31.490000000000002,done,,Sensor Head,2021-11-22 06:07:05.290439,47.0,2021.0,November ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
Transceiver Assembly - G6 Sled Txcvr R213,1007041-001-0000000064,[WC-SH040]  Coaxial Transceiver Assembly Station,MO/04209,11.57,done,,Sensor Head,2021-11-22 05:24:47.176558,47.0,2021.0,November ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
[TZA-0003] Transceiver Calibration - G6 Sled Txcvr R213,1007041-001-0000000064,[WC-SH050] Transceiver Calibration Rig,MO/04209,10.64,done,,Sensor Head,2021-11-22 05:35:30.439545,47.0,2021.0,November ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
[CDT-0007] Sled Directivity Test - G6 Sled Txcvr R213,1007041-001-0000000065,[WC-SH020] Directivity Test Rig Core or Transceiver,MO/04210,107.58000000000001,done,,Sensor Head,2021-11-23 02:11:52.087749,47.0,2021.0,November ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
Coaxial Sled Assembly - G6 Sled Txcvr R213,1007041-001-0000000065,[WC-SH010]  Coaxial Core Assembly Station,MO/04210,42.599999999999994,done,,Sensor Head,2021-11-22 22:13:33.832570,47.0,2021.0,November ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
[TDT-0008] Transceiver Directivity Test  - G6 Sled Txcvr R213,1007041-001-0000000065,[WC-SH020] Directivity Test Rig Core or Transceiver,MO/04210,41.69,done,,Sensor Head,2021-11-23 04:11:24.385555,47.0,2021.0,November ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
Transceiver Assembly - G6 Sled Txcvr R213,1007041-001-0000000065,[WC-SH040]  Coaxial Transceiver Assembly Station,MO/04210,53.129999999999995,done,,Sensor Head,2021-11-23 03:05:04.279690,47.0,2021.0,November ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
[TZA-0003] Transceiver Calibration - G6 Sled Txcvr R213,1007041-001-0000000065,[WC-SH050] Transceiver Calibration Rig,MO/04210,24.369999999999997,done,,Sensor Head,2021-11-23 03:29:38.199535,47.0,2021.0,November ,SEN:CMP:ASY:GOKU5:TRANSCEIVER (copy),1007041-001
[DRT-0009] Sensorhead Directivity Test - G6 R235 - 12m,1007810-001-0000000155,[WC-SH030] Directivity Test Rig - Sensorhead,MO/04211,3.48,done,,Sensor Head,2021-11-27 00:47:29.067488,47.0,2021.0,November ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
[DRT-0009] Sensorhead Directivity Test - G6 R235 - 12m,1007810-001-0000000155,[WC-SH030] Directivity Test Rig - Sensorhead,MO/04300,1.12,done,,Sensor Head,2022-01-19 22:24:26.116751,3.0,2022.0,January  ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
[FADD-0004] Sensorhead Calibration - G6 R235 -12m,1007810-001-0000000155,[WC-SH100] Frequency Calibration Rig,MO/04300,2.82,done,,Sensor Head,2022-01-19 22:27:21.172668,3.0,2022.0,January  ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
[FADD-0004] Sensorhead Calibration - G6 R235 -12m,1007810-001-0000000155,[WC-SH100] Frequency Calibration Rig,MO/04211,7051.49,done,,Sensor Head,2021-12-01 22:19:03.115417,48.0,2021.0,December ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
Opto-Mechanical Substructure Assembly - G6 R235 -12m,1007810-001-0000000155,[WC-SH060] Sensorhead Opto-Mechanical Assembly Station,MO/04300,1.79,done,,Sensor Head,2022-01-19 21:58:15.244058,3.0,2022.0,January  ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
Opto-Mechanical Substructure Assembly - G6 R235 -12m,1007810-001-0000000155,[WC-SH060] Sensorhead Opto-Mechanical Assembly Station,MO/04211,169.38,done,,Sensor Head,2021-11-23 06:55:23.072492,47.0,2021.0,November ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
[SAT-0004] Sensorhead Noise Test - G6 R235 - 12m,1007810-001-0000000155,[WC-SH130] Acoustic Test Rig,MO/04300,1.01,done,,Sensor Head,2022-01-19 22:28:27.747441,3.0,2022.0,January  ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
[SAT-0004] Sensorhead Noise Test - G6 R235 - 12m,1007810-001-0000000155,[WC-SH130] Acoustic Test Rig,MO/04211,0.4,done,,Sensor Head,2021-12-01 22:19:31.813979,48.0,2021.0,December ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
Sensorhead Assembly - G6 R235 - 12m,1007810-001-0000000155,[WC-SH080] Sensorhead Final Assembly Station,MO/04300,1.05,done,,Sensor Head,2022-01-19 21:59:31.972850,3.0,2022.0,January  ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
Sensorhead Assembly - G6 R235 - 12m,1007810-001-0000000155,[WC-SH080] Sensorhead Final Assembly Station,MO/04211,1.57,done,,Sensor Head,2021-11-23 06:57:02.460934,47.0,2021.0,November ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
[SLT-0002] Sensorhead Sealing Test - G6 R235 -12m,1007810-001-0000000155,[WC-SH090] Sensorhead Leak Test Rig,MO/04300,23.589999999999996,done,,Sensor Head,2022-01-19 22:23:13.824544,3.0,2022.0,January  ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
[SLT-0002] Sensorhead Sealing Test - G6 R235 -12m,1007810-001-0000000155,[WC-SH090] Sensorhead Leak Test Rig,MO/04211,2.23,done,,Sensor Head,2021-11-23 23:58:36.223349,47.0,2021.0,November ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
Valkyrie-Gohan Prep - G6 R235 -12m,1007810-001-0000000155,[WC-R010] Rework Station,MO/04300,4.08,done,,,2022-01-19 21:56:21.870293,3.0,2022.0,January  ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
Conduit Assembly,1008210-001-0000000001,[WC-SH080] Sensorhead Final Assembly Station,MO/04212,0.48,done,,Sensor Head,2021-11-22 04:09:16.633425,47.0,2021.0,November ,SEN:ASY:CBL:CONDUIT:M16:12M:2CH,1008210-001
Conduit Assembly Check,1008210-001-0000000001,[WC-SH080] Sensorhead Final Assembly Station,MO/04212,1.66,done,,Sensor Head,2021-11-22 04:11:14.781185,47.0,2021.0,November ,SEN:ASY:CBL:CONDUIT:M16:12M:2CH,1008210-001
[ABC-0005] APD Calibration - Diamond,1008160-001-0000000448,[WC-E060] APD Calibration Rig,MO/04218,3.6,done,,Engine,2021-11-25 23:50:28.948595,47.0,2021.0,November ,ASY:MEC:DIAMOND:WB_OPTICAL_SAFETY_FLAP (copy),1008160-001
Base Plate Assembly - Diamond,1008160-001-0000000448,[WC-E020] Top Engine Assembly Station,MO/04218,5.46,done,,Engine,2021-11-25 00:22:46.415228,47.0,2021.0,November ,ASY:MEC:DIAMOND:WB_OPTICAL_SAFETY_FLAP (copy),1008160-001
[CL-0002] Code Load - Diamond,1008160-001-0000000448,[WC-E010] Engine Code Load Rig,MO/04218,0.34,done,,Engine,2021-11-25 00:16:52.717767,47.0,2021.0,November ,ASY:MEC:DIAMOND:WB_OPTICAL_SAFETY_FLAP (copy),1008160-001
[ESM-0010] SMSR Laser - Diamond,1008160-001-0000000448,[WC-E030] Laser Calibration Rig,MO/04218,9.13,done,,Engine,2021-11-25 21:33:15.715695,47.0,2021.0,November ,ASY:MEC:DIAMOND:WB_OPTICAL_SAFETY_FLAP (copy),1008160-001
[LC-0005] Laser Calibration - Diamond,1008160-001-0000000448,[WC-E030] Laser Calibration Rig,MO/04218,7.76,done,,Engine,2021-11-25 21:24:00.944322,47.0,2021.0,November ,ASY:MEC:DIAMOND:WB_OPTICAL_SAFETY_FLAP (copy),1008160-001
Conduit Assembly,1008210-001-0000000002,[WC-SH080] Sensorhead Final Assembly Station,MO/04214,0.3,done,,Sensor Head,2021-11-26 02:47:14.898318,47.0,2021.0,November ,SEN:ASY:CBL:CONDUIT:M16:12M:2CH,1008210-001
Conduit Assembly Check,1008210-001-0000000002,[WC-SH080] Sensorhead Final Assembly Station,MO/04214,0.17,done,,Sensor Head,2021-11-26 02:47:32.640849,47.0,2021.0,November ,SEN:ASY:CBL:CONDUIT:M16:12M:2CH,1008210-001
[DRT-0009] Sensorhead Directivity Test - G6 R235 - 12m,1007810-001-0000000156,[WC-SH030] Directivity Test Rig - Sensorhead,MO/04215,1.44,done,,Sensor Head,2021-11-27 00:37:14.159819,47.0,2021.0,November ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
[FADD-0004] Sensorhead Calibration - G6 R235 -12m,1007810-001-0000000156,[WC-SH100] Frequency Calibration Rig,MO/04215,2.08,done,,Sensor Head,2021-11-27 00:39:23.454410,47.0,2021.0,November ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
Opto-Mechanical Substructure Assembly - G6 R235 -12m,1007810-001-0000000156,[WC-SH060] Sensorhead Opto-Mechanical Assembly Station,MO/04215,3.55,done,,Sensor Head,2021-11-27 00:33:13.362480,47.0,2021.0,November ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
[SAT-0004] Sensorhead Noise Test - G6 R235 - 12m,1007810-001-0000000156,[WC-SH130] Acoustic Test Rig,MO/04215,6.6,done,,Sensor Head,2021-11-27 00:46:06.691329,47.0,2021.0,November ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
Sensorhead Assembly - G6 R235 - 12m,1007810-001-0000000156,[WC-SH080] Sensorhead Final Assembly Station,MO/04215,0.95,done,,Sensor Head,2021-11-27 00:34:17.688777,47.0,2021.0,November ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
[SLT-0002] Sensorhead Sealing Test - G6 R235 -12m,1007810-001-0000000156,[WC-SH090] Sensorhead Leak Test Rig,MO/04215,1.31,done,,Sensor Head,2021-11-27 00:35:43.314865,47.0,2021.0,November ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
Conduit Assembly,1008210-001-0000000003,[WC-SH080] Sensorhead Final Assembly Station,MO/04216,0.21,done,,Sensor Head,2021-11-27 00:03:24.379872,47.0,2021.0,November ,SEN:ASY:CBL:CONDUIT:M16:12M:2CH,1008210-001
Conduit Assembly Check,1008210-001-0000000003,[WC-SH080] Sensorhead Final Assembly Station,MO/04216,0.15,done,,Sensor Head,2021-11-27 00:03:36.959037,47.0,2021.0,November ,SEN:ASY:CBL:CONDUIT:M16:12M:2CH,1008210-001
[DRT-0009] Sensorhead Directivity Test - G6 R235 - 12m,1007810-001-0000000157,[WC-SH030] Directivity Test Rig - Sensorhead,MO/04217,3.25,done,,Sensor Head,2021-11-28 23:02:22.030338,47.0,2021.0,November ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
[FADD-0004] Sensorhead Calibration - G6 R235 -12m,1007810-001-0000000157,[WC-SH100] Frequency Calibration Rig,MO/04217,2.22,done,,Sensor Head,2021-11-28 23:05:00.469490,47.0,2021.0,November ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
Opto-Mechanical Substructure Assembly - G6 R235 -12m,1007810-001-0000000157,[WC-SH060] Sensorhead Opto-Mechanical Assembly Station,MO/04217,2.23,done,,Sensor Head,2021-11-28 22:56:15.115893,47.0,2021.0,November ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
[SAT-0004] Sensorhead Noise Test - G6 R235 - 12m,1007810-001-0000000157,[WC-SH130] Acoustic Test Rig,MO/04217,0.61,done,,Sensor Head,2021-11-28 23:05:42.180537,47.0,2021.0,November ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
Sensorhead Assembly - G6 R235 - 12m,1007810-001-0000000157,[WC-SH080] Sensorhead Final Assembly Station,MO/04217,0.8,done,,Sensor Head,2021-11-28 22:57:08.677663,47.0,2021.0,November ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
[SLT-0002] Sensorhead Sealing Test - G6 R235 -12m,1007810-001-0000000157,[WC-SH090] Sensorhead Leak Test Rig,MO/04217,1.8,done,,Sensor Head,2021-11-28 22:59:00.756441,47.0,2021.0,November ,ASY:SEN:BLU:GOKU:GOKU6:15M (copy),1007810-001
