eco,description,stage,eco_on,effectivity_date,effectivity,create_date,last_updated_date
ECO0281, APD Calibration Rig Hardware Upgrademf,Closed,bom,,asap,2020-06-26 03:08:06.419860,2022-11-20 22:51:56.713657
ECO0114, Update Motor Test Spec to reflect FW99,Closed,bom,,asap,2020-06-26 03:04:53.714215,2022-11-20 22:51:56.713657
ECO0114, Update Motor Test Spec to reflect FW99,Closed,bom,,asap,2020-06-26 03:04:53.714215,2022-11-20 22:51:56.713657
ECO0114, Update Motor Test Spec to reflect FW99,Closed,bom,,asap,2020-06-26 03:04:53.714215,2022-11-20 22:51:56.713657
ECO0114, Update Motor Test Spec to reflect FW99,Closed,bom,,asap,2020-06-26 03:04:53.714215,2022-11-20 22:51:56.713657
ECO0114, Update Motor Test Spec to reflect FW99,Closed,bom,,asap,2020-06-26 03:04:53.714215,2022-11-20 22:51:56.713657
ECO0114, Update Motor Test Spec to reflect FW99,Closed,bom,,asap,2020-06-26 03:04:53.714215,2022-11-20 22:51:56.713657
ECO0279, Implement Free Space Horns Metric into LiFT,Closed,bom,,asap,2020-06-26 03:07:58.662174,2022-11-20 22:51:56.713657
ECO0279, Implement Free Space Horns Metric into LiFT,Closed,bom,,asap,2020-06-26 03:07:58.662174,2022-11-20 22:51:56.713657
ECO0279, Implement Free Space Horns Metric into LiFT,Closed,bom,,asap,2020-06-26 03:07:58.662174,2022-11-20 22:51:56.713657
ECO0279, Implement Free Space Horns Metric into LiFT,Closed,bom,,asap,2020-06-26 03:07:58.662174,2022-11-20 22:51:56.713657
ECO0391, Goku 3 Hollow Motor - Magnet Ring Assembly Changes,Closed,bom,,date,2020-06-26 03:14:49.575558,2022-11-20 23:07:26.067057
ECO0281, APD Calibration Rig Hardware Upgrademf,Closed,bom,,asap,2020-06-26 03:08:06.419860,2022-11-20 22:51:56.713657
ECO0370, Move Range Check before the Intensity cal,Closed,bom,,asap,2020-06-26 03:13:25.412481,2022-11-20 23:02:46.528477
ECO0281, APD Calibration Rig Hardware Upgrademf,Closed,bom,,asap,2020-06-26 03:08:06.419860,2022-11-20 22:51:56.713657
ECO0281, APD Calibration Rig Hardware Upgrademf,Closed,bom,,asap,2020-06-26 03:08:06.419860,2022-11-20 22:51:56.713657
ECO0281, APD Calibration Rig Hardware Upgrademf,Closed,bom,,asap,2020-06-26 03:08:06.419860,2022-11-20 22:51:56.713657
ECO0281, APD Calibration Rig Hardware Upgrademf,Closed,bom,,asap,2020-06-26 03:08:06.419860,2022-11-20 22:51:56.713657
ECO0281, APD Calibration Rig Hardware Upgrademf,Closed,bom,,asap,2020-06-26 03:08:06.419860,2022-11-20 22:51:56.713657
ECO0281, APD Calibration Rig Hardware Upgrademf,Closed,bom,,asap,2020-06-26 03:08:06.419860,2022-11-20 22:51:56.713657
ECO0281, APD Calibration Rig Hardware Upgrademf,Closed,bom,,asap,2020-06-26 03:08:06.419860,2022-11-20 22:51:56.713657
ECO0281, APD Calibration Rig Hardware Upgrademf,Closed,bom,,asap,2020-06-26 03:08:06.419860,2022-11-20 22:51:56.713657
ECO0281, APD Calibration Rig Hardware Upgrademf,Closed,bom,,asap,2020-06-26 03:08:06.419860,2022-11-20 22:51:56.713657
ECO0293, ESM Adjust Window Size and Skip Points,Closed,bom,,asap,2020-06-26 03:08:46.148289,2022-11-20 22:51:56.713657
ECO0293, ESM Adjust Window Size and Skip Points,Closed,bom,,asap,2020-06-26 03:08:46.148289,2022-11-20 22:51:56.713657
ECO0370, Move Range Check before the Intensity cal,Closed,bom,,asap,2020-06-26 03:13:25.412481,2022-11-20 23:02:46.528477
ECO0370, Move Range Check before the Intensity cal,Closed,bom,,asap,2020-06-26 03:13:25.412481,2022-11-20 23:02:46.528477
ECO0293, ESM Adjust Window Size and Skip Points,Closed,bom,,asap,2020-06-26 03:08:46.148289,2022-11-20 22:51:56.713657
ECO0293, ESM Adjust Window Size and Skip Points,Closed,bom,,asap,2020-06-26 03:08:46.148289,2022-11-20 22:51:56.713657
ECO0293, ESM Adjust Window Size and Skip Points,Closed,bom,,asap,2020-06-26 03:08:46.148289,2022-11-20 22:51:56.713657
ECO0293, ESM Adjust Window Size and Skip Points,Closed,bom,,asap,2020-06-26 03:08:46.148289,2022-11-20 22:51:56.713657
ECO0293, ESM Adjust Window Size and Skip Points,Closed,bom,,asap,2020-06-26 03:08:46.148289,2022-11-20 22:51:56.713657
ECO0293, ESM Adjust Window Size and Skip Points,Closed,bom,,asap,2020-06-26 03:08:46.148289,2022-11-20 22:51:56.713657
ECO0293, ESM Adjust Window Size and Skip Points,Closed,bom,,asap,2020-06-26 03:08:46.148289,2022-11-20 22:51:56.713657
ECO0293, ESM Adjust Window Size and Skip Points,Closed,bom,,asap,2020-06-26 03:08:46.148289,2022-11-20 22:51:56.713657
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:51:56.713657
ECO0315, Laser Calibration - Upgrades and Fixes,Closed,bom,,date,2020-06-26 03:09:57.710923,2022-11-20 22:53:16.116861
ECO0334, Percentage Coverage ESM specification Pre and Post EDFA,Closed,bom,,asap,2020-06-26 03:11:13.420630,2022-11-20 22:53:16.116861
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:51:56.713657
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:51:56.713657
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:51:56.713657
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:51:56.713657
ECO0315, Laser Calibration - Upgrades and Fixes,Closed,bom,,date,2020-06-26 03:09:57.710923,2022-11-20 22:53:16.116861
ECO0391, Goku 3 Hollow Motor - Magnet Ring Assembly Changes,Closed,bom,,date,2020-06-26 03:14:49.575558,2022-11-20 23:07:26.067057
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:51:56.713657
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:51:56.713657
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:51:56.713657
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:51:56.713657
ECO0319, APD Calibration - Upgrade (Sensitivity Calculation),Closed,bom,,asap,2020-06-26 03:10:21.384911,2022-11-20 22:56:03.958253
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:53:16.116861
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:53:16.116861
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:53:16.116861
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:53:16.116861
ECO0315, Laser Calibration - Upgrades and Fixes,Closed,bom,,date,2020-06-26 03:09:57.710923,2022-11-20 22:53:16.116861
ECO0370, Move Range Check before the Intensity cal,Closed,bom,,asap,2020-06-26 03:13:25.412481,2022-11-20 23:02:46.528477
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:53:16.116861
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:53:16.116861
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:53:16.116861
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:53:16.116861
ECO0315, Laser Calibration - Upgrades and Fixes,Closed,bom,,date,2020-06-26 03:09:57.710923,2022-11-20 22:53:16.116861
ECO0391, Goku 3 Hollow Motor - Magnet Ring Assembly Changes,Closed,bom,,date,2020-06-26 03:14:49.575558,2022-11-20 23:02:46.528477
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:53:16.116861
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:53:16.116861
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:53:16.116861
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:53:16.116861
ECO0315, Laser Calibration - Upgrades and Fixes,Closed,bom,,date,2020-06-26 03:09:57.710923,2022-11-20 22:53:16.116861
ECO0391, Goku 3 Hollow Motor - Magnet Ring Assembly Changes,Closed,bom,,date,2020-06-26 03:14:49.575558,2022-11-20 23:02:46.528477
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:53:16.116861
ECO0309, Change the 2D directivity spec to >= 95% of the FOV <-82dB,Closed,bom,,asap,2020-06-26 03:09:33.739951,2022-11-20 22:53:16.116861
ECO0312, Upgrade MZT/EFT rig to have back reflection protection.,Closed,bom,,asap,2020-06-26 03:09:47.262056,2022-11-20 22:53:16.116861
ECO0312, Upgrade MZT/EFT rig to have back reflection protection.,Closed,bom,,asap,2020-06-26 03:09:47.262056,2022-11-20 22:53:16.116861
ECO0315, Laser Calibration - Upgrades and Fixes,Closed,bom,,date,2020-06-26 03:09:57.710923,2022-11-20 22:53:16.116861
ECO0315, Laser Calibration - Upgrades and Fixes,Closed,bom,,date,2020-06-26 03:09:57.710923,2022-11-20 22:53:16.116861
ECO0315, Laser Calibration - Upgrades and Fixes,Closed,bom,,date,2020-06-26 03:09:57.710923,2022-11-20 22:53:16.116861
ECO0315, Laser Calibration - Upgrades and Fixes,Closed,bom,,date,2020-06-26 03:09:57.710923,2022-11-20 22:53:16.116861
ECO0315, Laser Calibration - Upgrades and Fixes,Closed,bom,,date,2020-06-26 03:09:57.710923,2022-11-20 22:53:16.116861
ECO0354, Add intensity calibration specification to LiFT,Closed,bom,,asap,2020-06-26 03:12:28.300202,2022-11-20 23:02:46.528477
ECO0334, Percentage Coverage ESM specification Pre and Post EDFA,Closed,bom,,asap,2020-06-26 03:11:13.420630,2022-11-20 22:53:16.116861
ECO0334, Percentage Coverage ESM specification Pre and Post EDFA,Closed,bom,,asap,2020-06-26 03:11:13.420630,2022-11-20 22:53:16.116861
ECO0334, Percentage Coverage ESM specification Pre and Post EDFA,Closed,bom,,asap,2020-06-26 03:11:13.420630,2022-11-20 22:53:16.116861
ECO0334, Percentage Coverage ESM specification Pre and Post EDFA,Closed,bom,,asap,2020-06-26 03:11:13.420630,2022-11-20 22:53:16.116861
ECO0334, Percentage Coverage ESM specification Pre and Post EDFA,Closed,bom,,asap,2020-06-26 03:11:13.420630,2022-11-20 22:53:16.116861
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0334, Percentage Coverage ESM specification Pre and Post EDFA,Closed,bom,,asap,2020-06-26 03:11:13.420630,2022-11-20 22:53:16.116861
ECO0391, Goku 3 Hollow Motor - Magnet Ring Assembly Changes,Closed,bom,,date,2020-06-26 03:14:49.575558,2022-11-20 23:02:46.528477
ECO0334, Percentage Coverage ESM specification Pre and Post EDFA,Closed,bom,,asap,2020-06-26 03:11:13.420630,2022-11-20 22:53:16.116861
ECO0334, Percentage Coverage ESM specification Pre and Post EDFA,Closed,bom,,asap,2020-06-26 03:11:13.420630,2022-11-20 22:53:16.116861
ECO0334, Percentage Coverage ESM specification Pre and Post EDFA,Closed,bom,,asap,2020-06-26 03:11:13.420630,2022-11-20 22:53:16.116861
ECO0334, Percentage Coverage ESM specification Pre and Post EDFA,Closed,bom,,asap,2020-06-26 03:11:13.420630,2022-11-20 22:53:16.116861
ECO0334, Percentage Coverage ESM specification Pre and Post EDFA,Closed,bom,,asap,2020-06-26 03:11:13.420630,2022-11-20 22:53:16.116861
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0319, APD Calibration - Upgrade (Sensitivity Calculation),Closed,bom,,asap,2020-06-26 03:10:21.384911,2022-11-20 22:53:16.116861
ECO0391, Goku 3 Hollow Motor - Magnet Ring Assembly Changes,Closed,bom,,date,2020-06-26 03:14:49.575558,2022-11-20 23:02:46.528477
ECO0319, APD Calibration - Upgrade (Sensitivity Calculation),Closed,bom,,asap,2020-06-26 03:10:21.384911,2022-11-20 22:53:16.116861
ECO0319, APD Calibration - Upgrade (Sensitivity Calculation),Closed,bom,,asap,2020-06-26 03:10:21.384911,2022-11-20 22:53:16.116861
ECO0319, APD Calibration - Upgrade (Sensitivity Calculation),Closed,bom,,asap,2020-06-26 03:10:21.384911,2022-11-20 22:53:16.116861
ECO0319, APD Calibration - Upgrade (Sensitivity Calculation),Closed,bom,,asap,2020-06-26 03:10:21.384911,2022-11-20 22:53:16.116861
ECO0319, APD Calibration - Upgrade (Sensitivity Calculation),Closed,bom,,asap,2020-06-26 03:10:21.384911,2022-11-20 22:53:16.116861
ECO0349, EFT - Software upgrade to handle Angie channel config,Closed,bom,,asap,2020-06-26 03:12:13.569717,2022-11-20 23:02:46.528477
ECO0349, EFT - Software upgrade to handle Angie channel config,Closed,bom,,asap,2020-06-26 03:12:13.569717,2022-11-20 23:02:46.528477
ECO0349, EFT - Software upgrade to handle Angie channel config,Closed,bom,,asap,2020-06-26 03:12:13.569717,2022-11-20 23:02:46.528477
ECO0319, APD Calibration - Upgrade (Sensitivity Calculation),Closed,bom,,asap,2020-06-26 03:10:21.384911,2022-11-20 22:56:03.958253
ECO0319, APD Calibration - Upgrade (Sensitivity Calculation),Closed,bom,,asap,2020-06-26 03:10:21.384911,2022-11-20 22:56:03.958253
ECO0328, ESM - Fix saturation and allow frequency dependant limits,Closed,bom,,asap,2020-06-26 03:10:52.166823,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0354, Add intensity calibration specification to LiFT,Closed,bom,,asap,2020-06-26 03:12:28.300202,2022-11-20 23:02:46.528477
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0354, Add intensity calibration specification to LiFT,Closed,bom,,asap,2020-06-26 03:12:28.300202,2022-11-20 23:02:46.528477
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
ECO0330, Update [HWT-0001] Hollow motor Test to remove 'Wobble' mechanical test and include encoder gap testing WI,Closed,bom,,asap,2020-06-26 03:10:59.624820,2022-11-20 22:56:03.958253
